,_id,Name,ID,Date,Time,A,B,C,D,E,F,G,H,I,J
65,6576fd034a235ae04600769e,TREND3_D231210.CSV,1702184460,10.12.23,05:01:00,"77930,9","58402,5","67,7",,,,,,,
66,6576fd034a235ae04600769f,TREND3_D231210.CSV,1702188060,10.12.23,06:01:00,"77947,3","58421,8","67,7",,,,,,,
67,6576fd034a235ae0460076a0,TREND3_D231210.CSV,1702191660,10.12.23,07:01:00,"77947,5","58422,0","67,7",,,,,,,
68,6576fd034a235ae0460076a1,TREND3_D231210.CSV,1702195260,10.12.23,08:01:00,"77965,6","58443,8","67,7",,,,,,,
69,6576fd034a235ae0460076a2,TREND3_D231210.CSV,1702198860,10.12.23,09:01:00,"77971,2","58450,8","67,7",,,,,,,
70,6576fd034a235ae0460076a3,TREND3_D231210.CSV,1702202460,10.12.23,10:01:00,"77973,7","58454,5","67,7",,,,,,,
71,6576fd034a235ae0460076a4,TREND3_D231210.CSV,1702206060,10.12.23,11:01:00,"77996,4","58480,7","67,7",,,,,,,
72,6576fd034a235ae0460076a5,TREND3_D231210.CSV,1702209660,10.12.23,12:01:00,"77998,9","58485,2","67,7",,,,,,,
73,6576fd034a235ae0460076a6,TREND3_D231210.CSV,1702213260,10.12.23,13:01:00,"78020,0","58510,0","67,7",,,,,,,
74,6576fd034a235ae0460076a7,TREND3_D231210.CSV,1702216860,10.12.23,14:01:00,"78025,9","58517,7","67,7",,,,,,,
75,6576fd034a235ae0460076a8,TREND3_D231210.CSV,1702220460,10.12.23,15:01:00,"78035,8","58530,4","67,7",,,,,,,
76,6576fd034a235ae0460076a9,TREND3_D231210.CSV,1702224060,10.12.23,16:01:00,"78051,1","58548,5","67,7",,,,,,,
77,6576fd034a235ae0460076aa,TREND3_D231210.CSV,1702227660,10.12.23,17:01:00,"78052,5","58550,8","67,7",,,,,,,
78,6576fd034a235ae0460076ab,TREND3_D231210.CSV,1702231260,10.12.23,18:01:00,"78075,1","58577,0","67,7",,,,,,,
79,6576fd034a235ae0460076ac,TREND3_D231210.CSV,1702234860,10.12.23,19:01:00,"78077,4","58580,4","67,7",,,,,,,
80,6576fd034a235ae0460076ad,TREND3_D231210.CSV,1702238460,10.12.23,20:01:00,"78091,9","58598,1","67,7",,,,,,,
81,6576fd034a235ae0460076ae,TREND3_D231210.CSV,1702242060,10.12.23,21:01:00,"78104,7","58613,5","67,7",,,,,,,
82,6576fd034a235ae0460076af,TREND3_D231210.CSV,1702245660,10.12.23,22:01:00,"78110,1","58621,1","67,7",,,,,,,
83,6576fd034a235ae0460076b0,TREND3_D231210.CSV,1702249260,10.12.23,23:01:00,"78133,7","58648,4","67,7",,,,,,,
84,6576fd034a235ae0460076b1,TREND3_D231210.CSV,,,,,,,,,,,,,
85,6576fd05743565619215bc7b,TREND3_D231209.CSV,1702083660,09.12.23,01:01:00,"77565,5","57967,8","67,7",,,,,,,
86,6576fd05743565619215bc7c,TREND3_D231209.CSV,1702087260,09.12.23,02:01:00,"77577,0","57980,7","67,7",,,,,,,
87,6576fd05743565619215bc7d,TREND3_D231209.CSV,1702090860,09.12.23,03:01:00,"77595,0","58001,0","67,7",,,,,,,
88,6576fd05743565619215bc7e,TREND3_D231209.CSV,1702094460,09.12.23,04:01:00,"77615,1","58023,6","67,7",,,,,,,
89,6576fd05743565619215bc7f,TREND3_D231209.CSV,1702098060,09.12.23,05:01:00,"77623,7","58033,3","67,7",,,,,,,
90,6576fd05743565619215bc80,TREND3_D231209.CSV,1702101660,09.12.23,06:01:00,"77649,4","58062,1","67,7",,,,,,,
91,6576fd05743565619215bc81,TREND3_D231209.CSV,1702105260,09.12.23,07:01:00,"77651,6","58065,0","67,7",,,,,,,
92,6576fd05743565619215bc82,TREND3_D231209.CSV,1702108860,09.12.23,08:01:00,"77678,0","58094,4","67,7",,,,,,,
93,6576fd05743565619215bc83,TREND3_D231209.CSV,1702112460,09.12.23,09:01:00,"77684,8","58102,1","67,7",,,,,,,
94,6576fd05743565619215bc84,TREND3_D231209.CSV,1702116060,09.12.23,10:01:00,"77699,4","58119,7","67,7",,,,,,,
95,6576fd05743565619215bc85,TREND3_D231209.CSV,1702119660,09.12.23,11:01:00,"77722,3","58146,2","67,7",,,,,,,
96,6576fd05743565619215bc86,TREND3_D231209.CSV,1702123260,09.12.23,12:01:00,"77726,3","58153,0","67,7",,,,,,,
97,6576fd05743565619215bc87,TREND3_D231209.CSV,1702126860,09.12.23,13:01:00,"77752,5","58183,0","67,7",,,,,,,
98,6576fd05743565619215bc88,TREND3_D231209.CSV,1702130460,09.12.23,14:01:00,"77757,6","58190,8","67,7",,,,,,,
99,6576fd05743565619215bc89,TREND3_D231209.CSV,1702134060,09.12.23,15:01:00,"77778,3","58215,3","67,7",,,,,,,
100,6576fd05743565619215bc8a,TREND3_D231209.CSV,1702137660,09.12.23,16:01:00,"77788,0","58227,7","67,7",,,,,,,
101,6576fd05743565619215bc8b,TREND3_D231209.CSV,1702141260,09.12.23,17:01:00,"77800,0","58243,1","67,7",,,,,,,
102,6576fd05743565619215bc8c,TREND3_D231209.CSV,1702144860,09.12.23,18:01:00,"77816,4","58262,6","67,7",,,,,,,
103,6576fd05743565619215bc8d,TREND3_D231209.CSV,1702148460,09.12.23,19:01:00,"77819,8","58267,7","67,7",,,,,,,
104,6576fd05743565619215bc8e,TREND3_D231209.CSV,1702152060,09.12.23,20:01:00,"77842,7","58294,2","67,7",,,,,,,
105,6576fd05743565619215bc8f,TREND3_D231209.CSV,1702155660,09.12.23,21:01:00,"77843,9","58296,6","67,7",,,,,,,
106,6576fd05743565619215bc90,TREND3_D231209.CSV,1702159260,09.12.23,22:01:00,"77864,1","58320,0","67,7",,,,,,,
107,6576fd05743565619215bc91,TREND3_D231209.CSV,1702162860,09.12.23,23:01:00,"77872,1","58330,6","67,7",,,,,,,
108,6576fd05743565619215bc92,TREND3_D231209.CSV,,,,,,,,,,,,,
109,657ae9cb9b85e149a2dd5098,TREND3_D231211.CSV,1702256460,11.12.23,01:01:00,"78161,4","58682,4","67,7",,,,,,,
110,657ae9cb9b85e149a2dd5099,TREND3_D231211.CSV,1702260060,11.12.23,02:01:00,"78166,4","58689,7","67,7",,,,,,,
111,657ae9cb9b85e149a2dd509a,TREND3_D231211.CSV,1702263660,11.12.23,03:01:00,"78184,6","58711,7","67,7",,,,,,,
112,657ae9cb9b85e149a2dd509b,TREND3_D231211.CSV,1702267260,11.12.23,04:01:00,"78194,8","58724,4","67,8",,,,,,,
113,657ae9cb9b85e149a2dd509c,TREND3_D231211.CSV,1702270860,11.12.23,05:01:00,"78204,8","58736,7","67,8",,,,,,,
114,657ae9cb9b85e149a2dd509d,TREND3_D231211.CSV,1702274460,11.12.23,06:01:00,"78222,0","58757,7","67,8",,,,,,,
115,657ae9cb9b85e149a2dd509e,TREND3_D231211.CSV,1702278060,11.12.23,07:01:00,"78224,8","58761,9","67,8",,,,,,,
116,657ae9cb9b85e149a2dd509f,TREND3_D231211.CSV,1702281660,11.12.23,08:01:00,"78247,4","58788,2","67,8",,,,,,,
117,657ae9cb9b85e149a2dd50a0,TREND3_D231211.CSV,1702285260,11.12.23,09:01:00,"78248,9","58790,6","67,8",,,,,,,
118,657ae9cb9b85e149a2dd50a1,TREND3_D231211.CSV,1702288860,11.12.23,10:01:00,"78264,1","58808,7","67,8",,,,,,,
119,657ae9cb9b85e149a2dd50a2,TREND3_D231211.CSV,1702292460,11.12.23,11:01:00,"78274,8","58822,1","67,8",,,,,,,
120,657ae9cb9b85e149a2dd50a3,TREND3_D231211.CSV,1702296060,11.12.23,12:01:00,"78278,6","58827,5","67,8",,,,,,,
121,657ae9cb9b85e149a2dd50a4,TREND3_D231211.CSV,1702299660,11.12.23,13:01:00,"78300,3","58852,8","67,8",,,,,,,
122,657ae9cb9b85e149a2dd50a5,TREND3_D231211.CSV,1702303260,11.12.23,14:01:00,"78300,8","58853,7","67,8",,,,,,,
123,657ae9cb9b85e149a2dd50a6,TREND3_D231211.CSV,1702306860,11.12.23,15:01:00,"78317,6","58873,9","67,8",,,,,,,
124,657ae9cb9b85e149a2dd50a7,TREND3_D231211.CSV,1702310460,11.12.23,16:01:00,"78325,4","58883,6","67,8",,,,,,,
125,657ae9cb9b85e149a2dd50a8,TREND3_D231211.CSV,1702314060,11.12.23,17:01:00,"78334,7","58895,2","67,8",,,,,,,
126,657ae9cb9b85e149a2dd50a9,TREND3_D231211.CSV,1702317660,11.12.23,18:01:00,"78355,1","58919,4","67,8",,,,,,,
127,657ae9cb9b85e149a2dd50aa,TREND3_D231211.CSV,1702321260,11.12.23,19:01:00,"78358,8","58925,3","67,8",,,,,,,
128,657ae9cb9b85e149a2dd50ab,TREND3_D231211.CSV,1702324860,11.12.23,20:01:00,"78384,5","58955,5","67,8",,,,,,,
129,657ae9cb9b85e149a2dd50ac,TREND3_D231211.CSV,1702328460,11.12.23,21:01:00,"78389,4","58962,9","67,8",,,,,,,
130,657ae9cb9b85e149a2dd50ad,TREND3_D231211.CSV,1702332060,11.12.23,22:01:00,"78410,5","58988,2","67,8",,,,,,,
131,657ae9cb9b85e149a2dd50ae,TREND3_D231211.CSV,1702335660,11.12.23,23:01:00,"78421,9","59002,6","67,8",,,,,,,
132,657ae9cb9b85e149a2dd50af,TREND3_D231211.CSV,,,,,,,,,,,,,
133,657ae9fa9b85e149a2defa0a,TREND3_D231213.CSV,1702429260,13.12.23,01:01:00,"78784,1","59451,7","67,9",,,,,,,
134,657ae9fa9b85e149a2defa0b,TREND3_D231213.CSV,1702432860,13.12.23,02:01:00,"78799,8","59470,8","67,9",,,,,,,
135,657ae9fa9b85e149a2defa0c,TREND3_D231213.CSV,1702436460,13.12.23,03:01:00,"78815,4","59490,2","67,9",,,,,,,
136,657ae9fa9b85e149a2defa0d,TREND3_D231213.CSV,1702440060,13.12.23,04:01:00,"78834,2","59512,7","67,9",,,,,,,
137,657ae9fa9b85e149a2defa0e,TREND3_D231213.CSV,1702443660,13.12.23,05:01:00,"78846,9","59528,8","67,9",,,,,,,
138,657ae9fa9b85e149a2defa0f,TREND3_D231213.CSV,1702447260,13.12.23,06:01:00,"78869,2","59555,0","67,9",,,,,,,
139,657ae9fa9b85e149a2defa10,TREND3_D231213.CSV,1702450860,13.12.23,07:01:00,"78878,0","59566,9","67,9",,,,,,,
140,657ae9fa9b85e149a2defa11,TREND3_D231213.CSV,1702454460,13.12.23,08:01:00,"78904,1","59597,4","67,9",,,,,,,
141,657ae9fa9b85e149a2defa12,TREND3_D231213.CSV,1702458060,13.12.23,09:01:00,"78910,9","59607,1","67,9",,,,,,,
142,657ae9fa9b85e149a2defa13,TREND3_D231213.CSV,1702461660,13.12.23,10:01:00,"78936,3","59637,1","67,9",,,,,,,
143,657ae9fa9b85e149a2defa14,TREND3_D231213.CSV,1702465260,13.12.23,11:01:00,"78946,8","59650,5","67,9",,,,,,,
144,657ae9fa9b85e149a2defa15,TREND3_D231213.CSV,1702468860,13.12.23,12:01:00,"78967,7","59675,5","67,9",,,,,,,
145,657ae9fa9b85e149a2defa16,TREND3_D231213.CSV,1702472460,13.12.23,13:01:00,"78984,0","59695,2","67,9",,,,,,,
146,657ae9fa9b85e149a2defa17,TREND3_D231213.CSV,1702476060,13.12.23,14:01:00,"78999,0","59713,9","67,9",,,,,,,
147,657ae9fa9b85e149a2defa18,TREND3_D231213.CSV,1702479660,13.12.23,15:01:00,"79020,8","59739,7","67,9",,,,,,,
148,657ae9fa9b85e149a2defa19,TREND3_D231213.CSV,1702483260,13.12.23,16:01:00,"79030,1","59752,1","67,9",,,,,,,
149,657ae9fa9b85e149a2defa1a,TREND3_D231213.CSV,1702486860,13.12.23,17:01:00,"79056,2","59782,5","67,9",,,,,,,
150,657ae9fa9b85e149a2defa1b,TREND3_D231213.CSV,1702490460,13.12.23,18:01:00,"79063,3","59792,4","67,9",,,,,,,
151,657ae9fa9b85e149a2defa1c,TREND3_D231213.CSV,1702494060,13.12.23,19:01:00,"79088,6","59822,2","67,9",,,,,,,
152,657ae9fa9b85e149a2defa1d,TREND3_D231213.CSV,1702497660,13.12.23,20:01:00,"79100,4","59837,1","67,9",,,,,,,
153,657ae9fa9b85e149a2defa1e,TREND3_D231213.CSV,1702501260,13.12.23,21:01:00,"79121,0","59861,9","67,9",,,,,,,
154,657ae9fa9b85e149a2defa1f,TREND3_D231213.CSV,1702504860,13.12.23,22:01:00,"79136,9","59881,0","67,9",,,,,,,
155,657ae9fa9b85e149a2defa20,TREND3_D231213.CSV,1702508460,13.12.23,23:01:00,"79154,8","59902,4","67,9",,,,,,,
156,657ae9fa9b85e149a2defa21,TREND3_D231213.CSV,,,,,,,,,,,,,
157,657ae9ff261e42d87327c16d,TREND3_D231212.CSV,1702342860,12.12.23,01:01:00,"78454,1","59041,9","67,8",,,,,,,
158,657ae9ff261e42d87327c16e,TREND3_D231212.CSV,1702346460,12.12.23,02:01:00,"78463,5","59054,4","67,8",,,,,,,
159,657ae9ff261e42d87327c16f,TREND3_D231212.CSV,1702350060,12.12.23,03:01:00,"78485,3","59080,2","67,8",,,,,,,
160,657ae9ff261e42d87327c170,TREND3_D231212.CSV,1702353660,12.12.23,04:01:00,"78489,5","59087,0","67,8",,,,,,,
161,657ae9ff261e42d87327c171,TREND3_D231212.CSV,1702357260,12.12.23,05:01:00,"78513,8","59115,4","67,8",,,,,,,
162,657ae9ff261e42d87327c172,TREND3_D231212.CSV,1702360860,12.12.23,06:01:00,"78518,0","59122,1","67,8",,,,,,,
163,657ae9ff261e42d87327c173,TREND3_D231212.CSV,1702364460,12.12.23,07:01:00,"78538,3","59146,5","67,8",,,,,,,
164,657ae9ff261e42d87327c174,TREND3_D231212.CSV,1702368060,12.12.23,08:01:00,"78547,1","59158,0","67,8",,,,,,,
165,657ae9ff261e42d87327c175,TREND3_D231212.CSV,1702371660,12.12.23,09:01:00,"78561,0","59175,3","67,8",,,,,,,
166,657ae9ff261e42d87327c176,TREND3_D231212.CSV,1702375260,12.12.23,10:01:00,"78576,9","59194,6","67,8",,,,,,,
167,657ae9ff261e42d87327c177,TREND3_D231212.CSV,1702378860,12.12.23,11:01:00,"78583,2","59203,6","67,8",,,,,,,
168,657ae9ff261e42d87327c178,TREND3_D231212.CSV,1702382460,12.12.23,12:01:00,"78606,1","59230,7","67,8",,,,,,,
169,657ae9ff261e42d87327c179,TREND3_D231212.CSV,1702386060,12.12.23,13:01:00,"78608,9","59235,5","67,8",,,,,,,
170,657ae9ff261e42d87327c17a,TREND3_D231212.CSV,1702389660,12.12.23,14:01:00,"78631,8","59262,3","67,9",,,,,,,
171,657ae9ff261e42d87327c17b,TREND3_D231212.CSV,1702393260,12.12.23,15:01:00,"78634,9","59267,2","67,9",,,,,,,
172,657ae9ff261e42d87327c17c,TREND3_D231212.CSV,1702396860,12.12.23,16:01:00,"78650,8","59286,4","67,9",,,,,,,
173,657ae9ff261e42d87327c17d,TREND3_D231212.CSV,1702400460,12.12.23,17:01:00,"78663,1","59302,2","67,9",,,,,,,
174,657ae9ff261e42d87327c17e,TREND3_D231212.CSV,1702404060,12.12.23,18:01:00,"78673,9","59315,7","67,9",,,,,,,
175,657ae9ff261e42d87327c17f,TREND3_D231212.CSV,1702407660,12.12.23,19:01:00,"78694,2","59340,2","67,9",,,,,,,
176,657ae9ff261e42d87327c180,TREND3_D231212.CSV,1702411260,12.12.23,20:01:00,"78699,7","59348,2","67,9",,,,,,,
177,657ae9ff261e42d87327c181,TREND3_D231212.CSV,1702414860,12.12.23,21:01:00,"78725,5","59378,8","67,9",,,,,,,
178,657ae9ff261e42d87327c182,TREND3_D231212.CSV,1702418460,12.12.23,22:01:00,"78730,9","59386,9","67,9",,,,,,,
179,657ae9ff261e42d87327c183,TREND3_D231212.CSV,1702422060,12.12.23,23:01:00,"78754,4","59415,0","67,9",,,,,,,
180,657ae9ff261e42d87327c184,TREND3_D231212.CSV,,,,,,,,,,,,,
181,658014f4e408b8cb03c376eb,TREND3_D231214.CSV,1702515660,14.12.23,01:01:00,"79189,4","59944,3","67,9",,,,,,,
182,658014f4e408b8cb03c376ec,TREND3_D231214.CSV,1702519260,14.12.23,02:01:00,"79211,7","59970,9","67,9",,,,,,,
183,658014f4e408b8cb03c376ed,TREND3_D231214.CSV,1702522860,14.12.23,03:01:00,"79225,1","59987,4","67,9",,,,,,,
184,658014f4e408b8cb03c376ee,TREND3_D231214.CSV,1702526460,14.12.23,04:01:00,"79250,4","60017,3","67,9",,,,,,,
185,658014f4e408b8cb03c376ef,TREND3_D231214.CSV,1702530060,14.12.23,05:01:00,"79260,4","60030,0","67,9",,,,,,,
186,658014f4e408b8cb03c376f0,TREND3_D231214.CSV,1702533660,14.12.23,06:01:00,"79286,8","60061,3","67,9",,,,,,,
187,658014f4e408b8cb03c376f1,TREND3_D231214.CSV,1702537260,14.12.23,07:01:00,"79298,4","60075,8","67,9",,,,,,,
188,658014f4e408b8cb03c376f2,TREND3_D231214.CSV,1702540860,14.12.23,08:01:00,"79322,4","60104,0","67,9",,,,,,,
189,658014f4e408b8cb03c376f3,TREND3_D231214.CSV,1702544460,14.12.23,09:01:00,"79338,8","60123,8","67,9",,,,,,,
190,658014f4e408b8cb03c376f4,TREND3_D231214.CSV,1702548060,14.12.23,10:01:00,"79358,0","60147,0","67,9",,,,,,,
191,658014f4e408b8cb03c376f5,TREND3_D231214.CSV,1702551660,14.12.23,11:01:00,"79379,0","60171,7","67,9",,,,,,,
192,658014f4e408b8cb03c376f6,TREND3_D231214.CSV,1702555260,14.12.23,12:01:00,"79393,6","60189,9","67,9",,,,,,,
193,658014f4e408b8cb03c376f7,TREND3_D231214.CSV,1702558860,14.12.23,13:01:00,"79417,9","60218,3","67,9",,,,,,,
194,658014f4e408b8cb03c376f8,TREND3_D231214.CSV,1702562460,14.12.23,14:01:00,"79427,3","60230,7","67,9",,,,,,,
195,658014f4e408b8cb03c376f9,TREND3_D231214.CSV,1702566060,14.12.23,15:01:00,"79454,0","60262,0","67,9",,,,,,,
196,658014f4e408b8cb03c376fa,TREND3_D231214.CSV,1702569660,14.12.23,16:01:00,"79462,8","60273,6","67,9",,,,,,,
197,658014f4e408b8cb03c376fb,TREND3_D231214.CSV,1702573260,14.12.23,17:01:00,"79487,9","60303,1","67,9",,,,,,,
